"Mouse Symbol","Mouse ID","Mouse Chr","Homologene ID","Human Symbol","Human ID","Rat Symbol","Rat ID","Drosophila Symbol","Drosophila ID","Zebrafish Symbol","Zebrafish ID","Yeast Symbol","Yeast ID",COSMIC,CGC,Study,"PubMed ID","Predicted Effect","CIS Address","Relative Rank","Cancer Type",Studies
Rbm22,66810,18,69245,RBM22,55696,Rbm22,307410,CG14641,40529,"rbm22 LOC100536641 LOC100536002","406495 100536641 100536002",,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",18:60560785-60572729,D,"Liver Cancer",1
Rbm34,52202,8,56691,RBM34,23029,Rbm34,307956,,,rbm34,436655,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rbm7,67010,9,9379,RBM7,10179,Rbm7,315634,,,rbm7,334784,,,Yes,No,"Rad 2015-01",25485836,"Not Determined",9:48479583-48495583,D,"Pancreatic Cancer",1
Rbm8a,60365,3,3744,RBM8A,9939,Rbm8a,295284,tsu,35924,rbm8a,503767,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rbp7,63954,4,32521,RBP7,116362,Rbp7,362662,,,rbp7b,569308,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rbpjl,19668,2,7512,RBPJL,11317,Rbpjl,362268,,,rbpjl,503870,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rbpms2,71973,9,49895,RBPMS2,348093,Rbpms2,503214,,,"rbpms2a rbpms2b","436682 393229",,,Yes,No,"Wu 2012-01",22343890,"Not Determined",9:65630582-65660518,"Not Ranked","Nervous System Cancer",1
Rbsn,78287,6,41477,RBSN,64145,Rbsn,312562,Rbsn-5,34110,zfyve20,569240,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rc3h2,319817,2,28276,RC3H2,54542,Rc3h2,311909,,,rc3h2,559834,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",2:37370069-37422903,C,"Nervous System Cancer",1
Rcan3,53902,4,8388,RCAN3,11123,Rcan3,362627,,,rcan3,325356,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rcbtb1,71330,14,10061,RCBTB1,55213,Rcbtb1,361050,,,rcbtb1,336007,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",14:59201227-59237265,D,"Liver Cancer",1
Rcbtb2,105670,14,970,RCBTB2,1102,Rcbtb2,290363,,,rcbtb2,794652,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rce1,19671,19,3769,RCE1,9986,Rce1,309153,Sras,44002,rce1a,557720,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rcl1,59028,19,4217,RCL1,10171,Rcl1,309301,Rtc1,32338,rcl1,445388,,854152,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",19:29101374-29143843,C,"Liver Cancer",1
Rcor2,104383,19,14280,RCOR2,283248,Rcor2,305811,,,rcor2,402934,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rcor3,214742,1,135671,RCOR3,55758,,,,,,,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",1:192100459-192137787,D,"Nervous System Cancer",1
Rdx,19684,9,37707,RDX,5962,Rdx,315655,,,"msna msnb","286739 553434",,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",9:52047149-52088738,B,"Liver Cancer",1
Rec114,73673,9,83546,REC114,283677,Rec114,300751,,,,,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Recql4,79456,15,3144,RECQL4,9401,Recql4,300057,,,recql4,567383,,,Yes,Yes,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Recql5,170472,11,31232,RECQL5,9400,Recql5,287834,,,recql5l,566553,,,Yes,No,"March 2011-01",22057237,"Not Determined",11:115893062-115945799,D,"Colorectal Cancer",1
Reep2,225362,18,41146,REEP2,51308,Reep2,682105,CG42678,37643,reep2,568927,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Reep6,70335,10,133833,REEP6,92840,Reep6,362835,,,"LOC100536786 reep6","100536786 447918",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Relb,19698,7,4747,RELB,5971,Relb,100360982,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rell1,100532,5,27084,RELL1,768211,Rell1,289635,,,rell1,799556,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",5:63937164-63937164,D,"Liver Cancer",1
Reln,19699,5,3699,RELN,5649,Reln,24718,,,reln,260303,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",5:21884453-22344705,D,"Liver Cancer",1
Retsat,67442,6,41195,RETSAT,54884,Retsat,246298,,,"retsat zgc:154169","325922 777751",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rexo2,104444,9,6447,REXO2,25996,Rexo2,300689,CG10214,42811,smfn,393717,,850748,Yes,No,"Rad 2015-01",25485836,"Not Determined",9:48479583-48495583,D,"Pancreatic Cancer",1
Rfc4,106344,16,6288,RFC4,5984,Rfc4,288003,CG8142,32763,rfc4,406435,,853531,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rfesd,218341,13,18282,RFESD,317671,Rfesd,361871,,,LOC559859,559859,,,Yes,No,"Wu 2012-01",22343890,"Not Determined",13:76001535-76018712,"Not Ranked","Nervous System Cancer",1
Rfpl4,192658,7,90101,,,Rfpl4a,292583,,,,,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rft1,328370,14,5343,RFT1,91869,Rft1,290552,CG3149,31489,rft1,559873,,852261,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rfx3,19726,19,7917,RFX3,5991,,,Rfx,41266,rfx3,570989,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",19:27766441-28011166,B,"Nervous System Cancer",1
Rgl3,71746,9,11363,RGL3,57139,Rgl3,300444,,,,,,,Yes,No,"Van der Weyden 2013-01",22370638,"Not Determined",,"Not Ranked","Blood Cancer",1
Rgma,244058,7,10626,RGMA,56963,Rgma,308739,,,rgma,414272,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rgn,19733,X,3437,RGN,9104,Rgn,25106,"smp-30 regucalcin","41786 32165",rgn,403070,,852342,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rgs1,50778,1,2191,RGS1,5996,Rgs1,54289,,,"rgs13 si:ch211-117l17.5","100037359 792554",,,Yes,No,"Collier 2005-01",16015333,"Not Determined",1:144051418-144619790,A,Sarcoma,1
Rgs10,67865,7,37710,RGS10,6001,Rgs10,54290,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rgs13,246709,1,14774,RGS13,6003,Rgs13,498246,,,,,,,Yes,No,"Collier 2005-01",16015333,"Not Determined",,"Not Ranked",Sarcoma,1
Rgs2,19735,1,2192,RGS2,5997,Rgs2,84583,,,,,,,Yes,No,"Collier 2005-01",16015333,"Not Determined",,"Not Ranked",Sarcoma,1
Rgs3,50780,4,32440,RGS3,5998,Rgs3,54293,,,si:ch211-154e10.1,101887102,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rgs6,50779,12,68385,RGS6,9628,Rgs6,54295,,,rgs6,562667,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",12:82617037-83158812,D,"Liver Cancer",1
Rgs9,19739,11,2845,RGS9,8787,Rgs9,29481,,,rgs9b,793087,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rhbdf2,217344,11,11612,RHBDF2,79651,Rhbdf2,303690,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:116598164-116627019,D,"Liver Cancer",1
Rhbdl3,246104,11,34700,RHBDL3,162494,Rhbdl3,287556,stet,38169,rhbdl3,550128,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rhbg,58176,3,9469,RHBG,57127,Rhbg,310625,Rh50,38589,rhbg,337596,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rhebl1,69159,15,5477,RHEBL1,121268,Rhebl1,359959,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rhno1,72440,6,,,,,,,,,,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rhobtb1,69288,10,8892,RHOBTB1,9886,Rhobtb1,309722,,,rhobtb1,100537290,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",10:69212656-69291784,B,"Liver Cancer",1
Rhoc,11853,3,90945,RHOC,389,Rhoc,295342,Rho1,36775,"rhoaa rhoac rhoae rhoad","406411 406659 394125 436718",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rhod,11854,19,22409,RHOD,29984,Rhod,293660,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rhog,56212,7,68196,RHOG,391,Rhog,308875,,,rhogb,336933,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rhoh,74734,5,3180,RHOH,399,Rhoh,305341,,,rhoh,553413,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rhoj,80837,12,56894,RHOJ,57381,Rhoj,299145,,,rhoj,556371,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rhoq,104215,17,22704,RHOQ,23433,Rhoq,85428,,,rhoq,327510,,,Yes,No,"March 2011-01",22057237,"Not Determined",17:86954589-86977874,D,"Colorectal Cancer",1
Rian,75745,12,,,,,,,,,,,,No,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",12:109603944-109661709,A,"Liver Cancer",1
Ribc1,66611,X,11997,RIBC1,158787,Ribc1,317431,,,ribc1,791181,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Ribc2,67747,15,9230,RIBC2,26150,Ribc2,300122,CG7264,39339,ribc2,568595,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rictor,78757,15,34317,RICTOR,253260,Rictor,310131,,,rictorb,561835,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",15:6708380-6800400,B,"Liver Cancer",1
Rif1,51869,2,41231,RIF1,55183,Rif1,295602,,,,,,,Yes,No,"Koso 2012-02",23045694,"Not Determined",2:52072842-52122383,D,"Nervous System Cancer",1
Rilp,280408,11,19596,RILP,83547,Rilp,287531,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:75510093-75513166,D,"Liver Cancer",1
Rilpl1,75695,5,15619,RILPL1,353116,Rilpl1,304469,CG11448,31090,rilpl1,780843,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rilpl2,80291,5,12723,RILPL2,196383,Rilpl2,288652,,,rilpl2,100004718,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rims1,116837,1,128399,RIMS1,22999,Rims1,84556,,,si:dkey-179o14.1,100535280,,,Yes,No,"Genovesi 2013-01",24167280,"Not Determined",1:22288421-22432843,C,"Nervous System Cancer",1
Rims3,242662,4,8837,RIMS3,9783,Rims3,65025,,,rims3,563414,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",1
Rin3,217835,12,11748,RIN3,79890,Rin3,314397,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",12:102283073-102390852,D,"Liver Cancer",1
Rinl,320435,7,18556,RINL,126432,Rinl,292760,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Riok1,71340,13,6950,RIOK1,83732,Riok1,291061,RIOK1,39309,riok1,406268,,854286,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Ripply1,622473,X,134609,RIPPLY1,92129,Ripply1,680702,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rlbp1,19771,7,68046,RLBP1,6017,Rlbp1,293049,CG5958,34022,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",7:79341713-79400580,D,"Colorectal Cancer",1
Rmi1,74386,13,41601,RMI1,80010,Rmi1,306734,,,rmi1,393149,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",13:58402247-58411149,D,"Liver Cancer",1
Rmnd5b,66089,11,100777,RMND5B,64777,"LOC361780 Rmnd5b","361780 497900",,,rmnd5b,393747,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rn45s,100861531,17,,,,,,,,,,,,No,No,"Rad 2015-01",25485836,"Not Determined",17:39839476-39855476,C,"Pancreatic Cancer",1
Rnaseh2a,69724,8,4664,RNASEH2A,10535,Rnaseh2a,364974,CG13690,33213,rnaseh2a,393195,,855652,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rnd1,223881,15,8706,RND1,27289,Rnd1,362993,,,"rnd1 rnd1l","405780 553414",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rnd3,74194,2,21074,RND3,390,Rnd3,295588,,,rnd3a,80963,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:51130438-51149111,D,"Liver Cancer",1
Rnf114,81018,2,10265,RNF114,55905,Rnf114,362277,,,rnf114,414843,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:167492644-167516166,D,"Liver Cancer",1
Rnf123,84585,9,11112,RNF123,63891,Rnf123,100190936,CG6752,41826,rnf123,101884269,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rnf125,67664,18,,RNF125,54941,,,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",18:20944624-20983848,B,"Liver Cancer",1
Rnf126,70294,10,27024,RNF126,55658,Rnf126,314613,CG11982,41080,rnf126,100009648,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rnf138,56515,18,9446,RNF138,51444,Rnf138,94196,,,,,,,Yes,No,"Takeda 2015-02",25559195,"Not Determined",18:20998922-21020695,C,"Colorectal Cancer",1
Rnf139,75841,15,5222,RNF139,11236,Rnf139,315000,Trc8,43476,rnf139,100144552,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",15:58889228-58902390,D,"Liver Cancer",1
Rnf14,56736,18,129170,RNF14,9604,Rnf14,619577,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",18:38296634-38317847,D,"Liver Cancer",1
Rnf144a,108089,12,40982,RNF144A,9781,Rnf144a,500636,CG33144,36131,rnf144aa,570968,,,Yes,No,"Wu 2012-01",22343890,"Not Determined",12:26306797-26415256,"Not Ranked","Nervous System Cancer",1
Rnf145,74315,11,14427,RNF145,153830,Rnf145,287212,,,,,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",11:44518964-44565520,D,"Nervous System Cancer",1
Rnf167,70510,11,41046,RNF167,26001,Rnf167,360554,,,rnf167,101055497,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rnf170,77733,8,12807,RNF170,81790,Rnf170,364654,,,rnf170,406612,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",8:26119379-26143869,C,"Liver Cancer",1
Rnf183,76072,4,44917,RNF183,138065,Rnf183,500474,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rnf185,193670,11,34298,RNF185,91445,Rnf185,360967,"CG8974 CG32581","32532 318098",rnf185,406310,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:3415982-3452325,C,"Liver Cancer",1
Rnf19a,30945,15,8501,RNF19A,25897,Rnf19a,362900,,,rnf19a,557995,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",15:36239933-36283147,A,"Liver Cancer",1
Rnf207,433809,4,19234,RNF207,388591,Rnf207,691246,,,rnf207b,568322,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",4:152307022-152318625,D,"Liver Cancer",1
Rnf208,68846,2,32752,RNF208,727800,Rnf208,499748,,,si:dkey-106l3.6,100526811,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rnf224,329360,2,121711,RNF224,643596,Rnf224,366004,,,"si:ch211-202f5.2 LOC100334516","795181 100334516",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rnf24,51902,2,5223,RNF24,11237,,,,,rnf24,492480,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rnf26,213211,9,12924,RNF26,79102,Rnf26,300659,,,rnf26,793090,,,Yes,No,"Rad 2010-01",20947725,"Not Determined",9:44161925-44298698,"Not Ranked","Blood Cancer",1
Rnf31,268749,14,33228,RNF31,55072,Rnf31,364386,,,LOC100334103,100334103,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rnf34,80751,5,11839,RNF34,80196,Rnf34,282845,,,"rnf34b rnf34a","568879 334203",,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",5:122863677-122863677,D,"Pancreatic Cancer",1
Rnf44,105239,13,8934,RNF44,22838,Rnf44,361212,,,rnf44,767686,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",13:54679400-54693960,D,"Liver Cancer",1
Rnf7,19823,9,84476,RNF7,9616,Rnf7,300948,Roc2,36246,rnf7,503534,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rnft1,76892,11,41110,RNFT1,51136,Rnft1,360595,,,rnft1,406509,,,Yes,No,"Rad 2010-01",20947725,"Not Determined",11:86583260-86615365,"Not Ranked","Blood Cancer",1
Rnh1,107702,7,2204,RNH1,6050,Rnh1,100360501,,,,,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",7:141161680-141161680,D,"Pancreatic Cancer",1
Rnls,67795,19,41254,RNLS,55328,Rnls,361751,,,rnls,436880,,,Yes,No,"Friedel 2013-01",23940809,"Not Determined",19:33137747-33392265,"Not Ranked",Mixed,1
Rnps1,19826,17,40648,RNPS1,10921,Rnps1,287113,,,rnps1,327020,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",17:24414674-24425897,D,"Liver Cancer",1
Rnu12,104307,15,,,,,,,,,,,,No,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",15:83149644-83149794,C,"Liver Cancer",1
Rogdi,66049,16,11605,ROGDI,79641,Rogdi,287061,rogdi,39917,rogdi,335642,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",16:5008728-5013553,D,"Liver Cancer",1
Romo1,67067,2,7096,ROMO1,140823,"LOC100910944 Romo1","100910944 679572",CG6878,39656,romo1,393770,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Ropn1l,252967,15,12904,ROPN1L,83853,Ropn1l,685646,,,ropn1l,798354,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",15:31441209-31453689,C,"Liver Cancer",1
Ror2,26564,13,55831,ROR2,4920,Ror2,306782,,,ror2,561183,,,Yes,No,"Takeda 2015-01",25559195,"Not Determined",13:53162294-53235264,D,"Colorectal Cancer",1
Rp2h,19889,X,5042,RP2,6102,Rp2,367714,,,rp2,406755,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rpa1,68275,11,2208,RPA1,6117,Rpa1,287524,RpA-70,40972,rpa1,327491,,851266,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rpap3,71919,15,11613,RPAP3,79657,Rpap3,300189,spag,43958,rpap3,393173,,,Yes,No,"Rad 2010-01",20947725,"Not Determined",15:97792419-97853342,"Not Ranked","Blood Cancer",1
Rpf1,70285,3,68728,RPF1,80135,Rpf1,499725,CG6712,34631,rpf1,415250,,856488,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",3:146508536-146508536,C,"Pancreatic Cancer",1
Rpf2,67239,10,6404,RPF2,84154,Rpf2,294436,Non3,42183,rpf2,406587,,853956,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rph3al,380714,11,5078,RPH3AL,9501,Rph3al,171123,,,rph3al,101884118,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rpl11,67025,4,37376,RPL11,6135,Rpl11,362631,RpL11,37235,rpl11,415229,,"856217 852976",Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",,"Not Ranked","Pancreatic Cancer",1
Rpl14,67115,9,68375,RPL14,9045,Rpl14,65043,RpL14,38983,rpl14,323365,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rpl18-ps1,667100,1,,,,,,,,,,,,No,No,"Rad 2010-01",20947725,"Not Determined",1:60956570-60962423,"Not Ranked","Blood Cancer",1
Rpl21,19933,5,128048,RPL21,6144,Rpl21,79449,RpL21,35453,rpl21,336568,,"852489 856026",Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rpl22,19934,4,37378,RPL22,6146,Rpl22,81768,RpL22,31022,,,,850750,Yes,Yes,"Bard-Chapeau 2014-01",24316982,"Not Determined",4:152325877-152334071,D,"Liver Cancer",1
Rpl3,27367,15,747,RPL3,6122,Rpl3,300079,RpL3,41347,rpl3,322571,,854229,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rpl36al,66483,12,133572,RPL36AL,6166,Rpl36al,81769,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rpl37,67281,15,68110,RPL37,6167,"LOC100360841 LOC100360781 Rpl37","100360841 100360781 81770",RpL37a,32446,rpl37,415159,,"850882 852111",Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",15:5121718-5121718,D,"Liver Cancer",1
Rpl41,67945,10,,RPL41,6171,,,,,,,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rpl7l1,66229,17,41632,RPL7L1,285855,Rpl7l1,317275,,,rpl7l1,322251,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rplp1,56040,9,137330,RPLP1,6176,,,,,,,,,Yes,No,"Van der Weyden 2013-01",22370638,"Not Determined",,"Not Ranked","Blood Cancer",1
Rplp2,67186,7,133574,RPLP2,6181,,,,,rplp2l,558312,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rpn2,20014,2,2214,RPN2,6185,Rpn2,64701,OstDelta,37029,rpn2,335985,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rpp14,67053,14,5113,RPP14,11102,Rpp14,361020,,,rpp14,553721,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rps10,67097,17,788,RPS10,6204,"Rps10 Rps10l1","81773 100363439",RpS10a,43321,,,,"854468 855270",Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rps19bp1,66538,15,18407,RPS19BP1,91582,,,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rps21,66481,2,90915,RPS21,6227,Rps21,81775,RpS21,33487,rps21,394166,,"853305 853931",Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rps27,57294,3,136393,RPS27,6232,,,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",3:114980199-115009503,D,"Colorectal Cancer",1
Rps27l,67941,9,69197,RPS27L,51065,Rps27l,681429,,,zgc:136826,677743,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rps29,20090,12,83197,RPS29,6235,Rps29,25348,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rps3a1,20091,3,68112,RPS3A,6189,Rps3a,29288,RpS3A,43768,rps3a,337240,,"851162 854939",No,No,"March 2011-01",22057237,"Not Determined",3:86097723-86259729,D,"Colorectal Cancer",1
Rps6,20104,4,85949,RPS6,6194,"Rps6 LOC100911372","29304 100911372",RpS6,31700,rps6,445028,,"852479 856015",Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rps6ka1,20111,4,55703,RPS6KA1,6195,Rps6ka1,81771,,,rps6ka3a,338219,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rps6ka4,56613,19,69288,RPS6KA4,8986,Rps6ka4,361715,,,rps6ka4,561959,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rps6ka5,73086,12,48302,RPS6KA5,9252,,,JIL-1,39241,rps6ka5,565173,,,No,No,"Vyazunova 2014-01",25423036,"Not Determined",12:100591801-100722598,B,"Nervous System Cancer",1
Rps7,20115,12,107159,RPS7,6201,"LOC100362830 Rps7","100362830 29258",RpS7,43594,rps7,393725,,855628,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",12:28631533-28631533,D,"Liver Cancer",1
Rps9,76846,7,68145,RPS9,6203,Rps9,81772,RpS9,39108,rps9,114420,,"856024 852487",Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",7:3704040-3706897,D,"Liver Cancer",1
Rrad,56437,8,3071,RRAD,6236,Rrad,83521,,,rrad,327396,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rragc,54170,4,39141,RRAGC,64121,Rragc,298514,RagC-D,35793,rragca,573492,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",4:123917432-123936997,D,"Liver Cancer",1
Rrm2b,382985,15,56723,RRM2B,50484,Rrm2b,299976,,,rrm2b,368909,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rrn3,106298,16,39531,RRN3,54700,Rrn3,304714,Tif-IA,35454,rrn3,558718,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Rrp1,18114,10,,RRP1,8568,,,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
